32866	5415
12835	18255
13923	1533
6518	118
13934	13910
13912	13967
18649	14604
25754	20862
18186	14589
368	5816
11097	2849
2477	2470
16386	16388
5021	5990
2090	1667
22314	14212
2236	1318
13932	13942
19252	32166
5776	10602
22293	2669
185	6213
18257	13729
4165	23991
5682	915
2312	2432
116	5671
1872	4085
2664	12747
1523	1607
5972	901
1353	5028
11468	2108
10123	7596
4888	4974
21456	8055
4768	15072
564	14815
108	415
17	903
518	10039
1264	1501
5802	14292
349	12671
4730	5730
33133	9231
8611	30653
108	2644
1594	27
67	1741
12089	18289
1154	2421
1408	2205
1786	446
28440	14025
12931	19607
5648	13925
1537	1566
6117	11949
4300	4567
6365	3941
22912	2001
13702	415
5355	17535
15056	5221
2672	1924
18649	5670
3958	19207
21236	18212
4312	14078
18580	3206
38106	8270
3690	14735
5707	5692
32283	19612
352	1316
27	1565
30084	8879
6521	18102
2	189
1545	2042
13744	5727
1059	11126
30761	4004
4484	11725
217	6365
14440	4629
368	12848
4034	491
14396	14406
14429	485
9624	4629
2305	108
59	4916
14548	5972
10044	10045
67	4951
969	1741
44	3933
25262	24399
4258	8235
23940	2205
116	6014
1029	9911
2625	486
9989	1205
13665	9222
4258	44
6488	6293
320	49
5461	102
23882	11583
27139	50828
17278	5534
1531	2197
27739	8941
2312	2717
5672	7604
7984	14815
6117	3677
75	1244
14604	37973
2136	2206
5613	454
5536	32331
3864	13760
13084	18222
13912	13729
3883	2205
17804	30767
12969	14604
1540	4438
12444	5836
13681	13686
4890	5541
13172	10327
22786	42963
31106	14983
12053	2453
1662	8391
18408	24824
5681	4949
21726	1870
21209	2146
34483	53310
24968	10076
28520	21353
8818	15190
2314	5682
44553	13906
3730	27868
8641	8867
12800	2019
13728	23315
21456	43216
6139	6479
4004	2391
5768	4839
8297	1531
112	1666
21474	21471
4843	14573
17712	12831
12968	383
477	13039
3914	13909
9109	6118
32216	23926
305	1398
116	1029
6195	349
32232	6515
13971	9220
457	12796
5489	102
2633	8303
1552	8303
18316	12671
12744	4839
5028	14837
8272	14230
19313	21521
14355	486
25396	3998
5652	5950
12	902
39144	8942
31020	47758
10187	12259
5025	8725
2236	1205
4723	69
1100	3655
4105	17202
20386	1879
9032	5268
2625	25745
17593	9126
8297	2218
5000	32069
14212	20415
5747	5652
5674	18205
2244	116
5868	5855
8921	1917
4181	6326
33668	31901
33716	5724
17066	24100
7498	4469
13909	28439
229	7
5488	13939
20741	5679
1035	6238
18897	44429
43506	16595
3864	5955
32796	5381
5697	444
4841	4548
2747	375
969	106
23353	21038
20024	15013
6016	5983
5861	293
23450	30511
23643	49453
3772	16493
29483	4099
20225	14164
18035	990
14552	505
1744	4855
2224	2146
572	7735
6776	3818
11227	8556
306	3
4746	4711
1304	2717
12810	2748
38761	8654
3864	44
1529	27
9553	1508
1587	383
5661	13957
5625	13020
112	1639
4995	14252
9152	4932
48680	21470
13945	13910
386	13005
1049	986
4985	2410
18216	2057
9937	223
2098	14772
3784	7487
5681	8761
6018	2495
102	5551
23506	29111
102	5479
51162	44626
9080	1641
34622	6286
23961	3479
2428	23639
26960	17285
5346	12132
4467	1230
1379	1371
116	4668
6033	4666
5036	2767
19413	24717
49	4771
4442	13911
9126	14623
5226	27891
18002	14614
1017	981
50394	37613
4984	4985
427	5661
31034	4203
55580	57741
1013	9911
2314	2284
349	6214
3864	4471
15032	9140
13729	13906
1013	6078
11374	3783
1226	75
14603	25532
3801	8140
10051	10035
24992	13935
50	1540
12904	16202
1578	5566
25483	38023
2040	2059
12268	1895
3818	4723
12265	12571
2408	2244
6917	2085
32096	4949
9803	1567
3193	10602
4841	4436
108	5652
30651	10871
28760	3247
9113	195
2090	1212
13673	5715
68	1183
23483	10044
44730	32293
8768	33039
4323	901
5233	6370
11369	1597
26601	2882
8897	14823
10272	27135
4819	4846
30908	6036
30488	23131
4000	13912
83	189
116	2749
433	1029
5707	8140
80	104
5224	2537
1570	1702
43162	50262
16380	16383
5115	2669
9136	13908
51	703
1552	10251
1013	14614
4664	1269
20545	32719
9449	8828
13912	13909
18	1219
4960	2189
1501	6014
5808	11948
8675	13910
5724	2007
2515	9869
2664	569
19133	25262
24824	17079
18227	1039
12421	2751
28805	7846
13024	30824
34062	5983
14253	25919
10924	5692
5956	19479
12480	319
9109	7375
112	6148
88	5292
1697	1714
288	7375
577	14897
14286	5046
900	14181
5746	8818
4045	2343
8212	2007
5610	33235
491	2679
5442	2189
6110	17983
116	1247
19434	12631
2427	17205
352	1383
3324	29039
13977	30758
14601	14598
2715	25885
4093	24206
8641	18205
112	1668
18891	25853
14059	11102
12203	446
6369	6310
5592	2420
14824	14840
56130	46365
13793	7735
1304	5592
561	14773
1632	5593
6500	5534
8283	3909
3682	116
18316	14078
2410	4365
12394	315
23021	13911
5496	23941
14818	5436
5681	23118
969	1721
962	4819
31657	5486
596	605
30306	52045
20580	1533
49	4713
2672	13690
80	1580
14098	11756
913	894
10490	243
10076	229
678	5743
5253	21543
1027	603
3784	116
19777	19171
3861	13750
29136	20790
33874	11227
13932	10871
2524	22935
2432	2726
5744	415
9331	295
5985	20679
1509	9782
25200	8220
37563	50389
38208	13639
14996	4412
38761	23172
14305	466
4026	6222
5985	108
18090	1027
112	1529
280	6085
6345	17066
21729	27689
4281	6365
1307	19462
11102	5766
217	8828
12904	5039
1667	5957
16198	1318
20704	24324
14845	14839
11762	24147
80	1321
1786	463
561	5631
14835	14837
34248	6117
11692	18613
364	108
1762	3399
5294	31006
5226	19310
14154	23070
10281	13639
8897	37973
9120	195
12722	1331
20741	13701
4004	23662
13932	2222
14394	3883
21134	34039
33920	5868
30254	25911
8357	25830
5473	116
58	1283
112	6143
2717	439
1304	2278
8800	12433
17380	14183
1017	2019
4730	2451
8548	366
25437	9327
21032	10327
4227	1669
5274	5375
1264	1626
4889	32031
29253	9342
13910	6286
8817	23222
18147	18133
13913	11377
1668	1037
1192	103
9373	27942
2625	3499
2576	19778
44	4519
19737	9748
4112	14818
5001	5729
56667	49678
18212	16661
2385	2308
6964	18326
9889	17249
5379	99
25268	5719
5013	5046
23621	12343
280	1531
30305	6559
46555	46556
10050	23483
603	1005
33067	5518
19750	3783
13962	2075
18315	18295
8293	190
4236	44
34625	6286
5376	6382
10292	989
31732	4710
13084	990
33361	47713
7243	527
3227	13932
34249	6118
353	12730
5488	23639
17962	13934
6418	10078
1501	1318
1017	1037
6280	229
202	6365
2669	10911
9800	12861
21963	12663
5802	33886
4268	349
43716	34622
3379	29252
4435	44
24399	3247
30945	26877
1049	1006
43216	13909
5489	16202
116	6357
7450	8308
5265	18580
9011	1318
16419	1870
11148	17134
5387	31725
6139	13750
3858	21726
13744	678
14624	14878
5673	31018
11409	20444
9072	8500
2432	2443
12752	5156
1040	4762
9892	527
234	6036
18241	14391
14818	5540
12268	2044
20793	1786
14060	4559
5594	3653
1522	2140
13916	13909
2298	5982
825	23
1576	6017
2317	18302
4793	14617
14625	22931
5956	12862
13921	13964
2644	2366
9897	11395
7032	2923
116	439
1552	2316
5250	83
10932	2495
18184	2189
23315	3855
4801	7479
1840	5783
4627	12831
1721	102
2218	1578
8775	375
2916	24263
3715	116
4476	26909
5856	9944
1762	4959
1202	47
13436	17079
2314	14292
44	4007
9226	4846
1017	18163
33117	18645
7504	9800
1219	1309
32610	30118
12259	10183
1228	68
1035	115
2644	9327
13	86
1523	4678
3768	116
968	13
1017	12795
9109	28037
12321	11966
2355	24628
5045	14614
24162	32275
18667	28645
13048	42774
14905	45313
99	4710
1552	2312
29483	3439
1160	1634
13083	1333
8995	28446
19082	47607
13729	13965
2316	11102
2090	1207
2827	26119
5922	901
88	5298
8777	182
4826	20950
2314	5946
5635	6127
5730	13747
16652	46364
14397	477
32275	26174
8787	182
1051	4439
2664	2587
5008	1315
13701	415
5028	5014
25764	50383
6528	18329
5657	5757
1722	21163
38961	12493
2186	1662
5449	29130
3247	527
56845	50845
34892	6470
36493	7318
24656	6461
6497	31103
516	14413
18689	13939
30761	5670
112	1219
325	9373
9027	452
280	11243
9874	29603
5516	102
6055	175
36805	34957
164	1895
1697	1570
12969	43637
13945	19596
9032	31998
21249	34513
20558	7375
108	5039
33920	28516
4860	23725
5571	2645
2284	11556
30416	3818
1693	1742
18326	9951
234	108
4712	10120
14745	567
8088	28805
10116	6503
24321	2244
80	1253
5555	102
6205	439
43147	38541
58	1639
8739	2343
1242	5628
8694	8695
2288	24570
9897	12198
56297	47535
13008	386
9331	2140
36514	7348
13971	14604
5681	25479
4859	68
34622	13039
8103	1143
14142	23310
4889	2229
1667	9950
1955	6093
1552	2715
7755	37325
19818	2427
18161	2420
18001	14207
4899	5542
9041	9121
1956	182
13	1047
14824	33112
10187	29356
6320	4085
2748	2767
23645	23621
2197	5758
14602	526
12971	19435
1531	14812
13566	27591
347	4311
3492	4421
299	3
1786	5615
3642	8983
7735	5687
3	492
34321	20397
1626	20908
18953	1155
38929	8839
2688	19817
6002	12343
4380	12663
3056	7990
2618	2445
4029	446
2712	6223
3392	6205
43281	12523
8588	12631
35402	53602
1360	13045
5221	4991
18002	1027
14606	18879
11996	9244
23880	13401
1050	1027
24587	2294
22509	4247
3227	13957
17	1148
38208	10281
18645	3662
4093	295
12784	5028
21321	22870
31299	41363
9800	5909
23482	6114
33361	5764
41395	18020
17835	1039
18302	10183
116	319
4642	3846
22723	24092
518	5047
12	894
23254	27935
37139	8942
1531	20557
2179	13748
13931	8055
14827	564
1059	3247
22555	11243
116	6447
2672	13683
5744	9109
25090	2374
6290	1319
14169	446
6377	5430
4762	13045
16198	5062
7924	31238
26569	28454
19681	12659
8520	23118
4057	4471
32721	5332
6570	12316
1755	52
15008	3206
2633	13908
5594	108
5202	21490
4987	14614
19832	27944
3801	27591
8520	5634
19340	3428
5355	9868
18805	17134
13931	8725
5021	1143
1597	5646
5856	13642
5489	12198
5625	33286
505	1035
5641	202
5745	6036
2752	375
3784	30318
19208	47654
5693	413
25912	2738
49946	27591
4172	3735
14233	12523
1314	1014
6280	24176
5025	24162
116	6406
24405	2278
22505	33108
2365	229
5996	33766
2921	9748
25563	13580
4841	14907
12760	21109
5625	2571
5268	4839
21032	3337
6017	2218
25595	50301
11753	21963
1234	14156
13826	35319
44659	14039
24824	24931
7107	6917
364	4527
1530	20542
11409	1530
944	894
20032	47987
8995	404
6973	19174
349	6310
18953	28545
13411	39461
11211	18044
4843	31967
818	189
1531	6036
4961	5391
39072	16143
27	1671
977	5540
34893	6471
50	1555
13964	6372
8088	3259
2754	2302
45116	19311
26569	25301
30650	13931
17872	1314
33920	19045
24294	16655
2664	2308
2224	2547
4949	19686
17642	46878
14164	23372
13084	9870
7243	3790
11913	427
962	27
23346	12683
2224	2366
825	6379
20676	8293
29650	6210
160	7990
2712	12215
5529	5583
53910	46191
33254	18255
7450	3227
19443	4111
4659	1013
17813	18101
11444	295
3835	30439
23123	6251
5563	5062
13952	23317
12108	33253
8360	5147
414	1791
1817	1207
51	103
5646	5911
1049	1050
1505	13084
13912	8725
8886	190
12386	12973
18235	1039
280	1451
601	15029
16419	14078
1307	1955
457	505
44816	14231
27947	9126
5281	20843
25873	45138
7224	14325
9225	1316
2923	19439
6034	13779
34896	19014
13682	13683
1816	21470
21329	2229
427	13910
1051	6503
2712	25880
30656	13729
457	446
557	6
353	2314
3784	9041
1027	3583
18862	1143
5268	14078
12344	4793
14812	2278
3801	30375
1552	8235
13906	8675
31660	21039
112	2218
1304	8235
36818	7515
1360	1013
457	1668
27944	51173
1033	18212
280	11212
2216	8812
5294	31007
50	4855
1096	1182
17097	32189
50	4819
1840	108
3953	12335
1218	115
25660	2726
13962	5445
6515	5381
1029	1013
116	3926
12784	362
44429	30078
31599	10495
14921	599
30651	5661
2140	9309
1661	5711
5049	13084
1192	1314
1537	1607
2000	6136
19702	4415
13762	3861
7514	5715
2040	15190
4825	18932
6220	25350
1667	14119
9032	13908
2163	2294
43091	12237
17995	981
3762	1523
364	1607
17285	6495
4746	1228
18609	11692
2360	24009
20116	6028
427	2966
6042	14172
112	496
6466	116
353	319
14176	28069
116	6479
5331	4831
2664	1398
32739	32719
19154	8899
5208	25853
8992	5711
5993	34073
6290	14413
49182	22919
11905	6061
5211	83
9018	1820
14246	14230
21246	3206
14377	14396
27145	2966
5630	1143
14841	14827
34323	6187
2218	17988
29795	6101
11440	15277
7243	8588
4057	12341
8212	31590
6473	6222
6032	1955
11368	12671
2314	3958
22505	26434
13728	1100
10281	31309
4843	2262
1362	6973
4762	13084
5696	13681
49	4751
18229	4310
6017	13682
21043	9227
13932	5661
19586	6380
30516	3933
49	2180
22784	18220
4779	103
5912	116
7755	37324
14489	4843
18112	1017
6290	1014
2146	9220
3498	29646
2042	8812
2501	375
14768	45228
17865	6494
15156	33029
3175	1143
2057	6805
4041	1542
5946	33668
2040	636
4785	2308
6570	221
6101	12221
33112	23645
49	4635
1051	6206
18186	4357
349	2262
876	1773
11369	2747
2180	9407
32589	29261
23940	23959
876	527
417	13727
30651	5415
4434	5868
1955	375
8178	14598
5968	2218
8376	5479
2432	2427
352	2740
16353	1917
4433	6345
9162	2923
7657	418
7482	14557
364	678
5441	1924
5577	1717
22505	19710
2032	271
5065	30307
1051	1029
10137	8167
13682	24195
12969	10602
38933	30366
5488	28496
30651	13909
112	1544
730	16636
2284	24206
106	5587
2090	19174
2625	5588
5848	2145
6570	12157
13908	6213
28157	3135
12140	9189
2664	2317
2747	108
36481	15515
18194	12556
30484	13909
936	881
112	105
40241	23964
12659	5911
6865	2549
34968	9575
6168	1679
5544	4961
2314	2726
387	324
45	1717
3193	108
362	5021
1049	14474
30488	11618
21728	16046
2724	102
1552	20678
1578	5758
6170	7756
23453	13950
25088	50102
12385	18897
23040	15587
21456	13909
4746	75
24211	19629
1160	17
19832	1372
13931	13916
5858	8167
45393	15023
5271	383
501	1143
6194	404
6217	18662
2001	16732
13908	12965
1900	13750
3784	9080
8033	9153
809	6570
68	4559
12553	5727
14099	9782
1360	19794
18112	2163
18938	5243
17885	2278
3850	9218
1578	4099
834	17380
2633	6410
9147	5415
4712	49
25595	6037
80	4770
27	1637
561	9226
14621	2205
413	526
30793	8490
280	5168
5909	19479
5210	6379
516	6055
3227	2549
457	12789
13928	33552
5617	4099
17400	1308
5042	4412
51770	40252
1768	18027
968	966
280	4723
115	1269
23498	4723
19004	6406
4300	1668
51825	57053
16776	3846
10238	5919
417	492
2672	6012
1523	1566
5516	2644
13955	14604
31872	25873
13955	8725
14410	1451
8786	13906
32841	13932
2712	5672
22918	19359
5441	5091
8992	5746
12932	18932
13909	3135
1762	21213
5688	12743
105	994
6328	34706
13690	9197
14965	582
20908	9950
3784	14125
1898	1271
4034	6365
9208	2428
3379	1027
6192	13915
33027	25563
528	14635
5028	981
32107	12847
24176	13691
1505	1606
10281	1531
39261	39263
185	8823
12490	5901
18580	11972
13945	13962
12473	4099
8739	10871
5514	3398
14171	31205
7986	3998
22085	48854
2322	7467
13799	12671
11107	8787
46664	17285
8881	190
1051	5588
2477	5174
5269	102
5632	12671
18944	18286
9782	5590
5541	1766
3100	349
1264	5213
5643	8891
14163	22907
2136	5742
3801	2903
6368	34806
116	5692
18312	11126
2672	4657
2733	711
9189	9199
481	14410
4712	14243
876	1822
1269	2375
56914	51044
6400	1318
5211	1270
5665	1671
30304	19611
43656	43654
28036	44389
13906	13932
1843	19311
48545	31506
21160	48553
7704	14230
31920	4836
265	417
3206	1934
8500	229
1264	11487
9011	901
36680	9361
23118	12663
4841	31951
633	7
427	389
40596	10238
17984	12795
229	8583
19172	14103
4056	7515
19696	10915
20497	18927
30347	5221
108	2495
14233	29490
41848	14037
30946	6523
14305	44890
618	12335
20568	2218
427	13950
12465	427
33784	31709
8235	8236
4980	68
51	43
234	5987
4314	10187
4991	527
45152	14622
20324	1501
2675	2421
11369	1637
9225	14604
1318	19615
2333	2766
12089	7515
4166	22302
14762	8766
560	182
560	572
8867	2751
12384	2218
16343	1047
4786	7479
108	1758
182	2343
8820	18847
5848	25778
2408	2222
5155	32427
23179	2205
315	1501
19586	1315
25873	35646
4417	3958
4640	20919
6360	577
12525	12221
6222	6407
15024	11158
8331	375
116	6431
12516	18869
10914	6410
43256	12730
6136	1331
23082	4078
116	4655
115	1668
19714	1333
25828	2669
43162	48627
1361	13940
13930	427
14608	17957
2715	44
1307	19413
2163	1331
1552	202
12830	5799
23129	42854
34092	6023
7657	2726
13914	13909
688	5156
12386	5463
1307	19379
4085	30879
2312	9528
8984	9080
17642	915
19413	19094
9225	12335
16392	4172
4793	1626
2089	3227
25689	6099
19173	2405
4689	24178
160	1956
22340	3661
49451	49452
18331	1060
5785	12843
1013	5006
3661	7846
5441	2916
8916	8895
14824	27309
14552	14174
5091	14174
1922	20020
1572	12239
13955	8055
4283	3767
14092	5727
8952	8308
8800	38885
18203	1029
5491	349
12788	999
433	5069
12659	1005
5982	8167
80	5155
7107	23348
5233	5206
2186	9319
8992	4985
5274	981
19696	12908
5018	325
2216	13665
12902	375
2283	375
1501	431
4696	836
12555	9742
2732	413
4988	11351
19612	19348
4678	5743
3392	29290
2186	5955
31795	11599
14259	12796
14962	1333
4982	446
44	4085
1304	1318
23450	8611
31299	33235
1552	6174
80	112
1562	18317
11458	295
14387	477
22505	33831
5754	2309
618	527
12555	5933
12752	14768
477	5390
9870	3111
49	730
44	4510
19785	47878
19820	3380
27661	4743
2288	12928
2312	108
427	13917
4433	527
1013	13
13962	13934
2625	7885
16373	16207
52696	32330
4960	32112
5024	69
12810	1996
16200	1353
5850	12852
18333	18334
44357	55709
23940	23941
14985	5534
6118	6006
18876	2151
8772	18134
25689	22505
1595	19829
6523	118
13936	13955
57728	55532
8297	2322
2238	24294
13912	13931
12520	322
362	4723
2096	1814
18	1247
17883	1253
43472	27941
5849	5727
2538	5762
12312	43147
1594	20862
2244	6093
6214	5983
5635	6067
44	3135
5674	5268
986	1542
1898	20590
14009	4843
2250	2526
9154	195
11155	1542
13931	8165
5147	12846
33986	8235
38877	9749
2098	8797
53450	35343
57662	55246
8653	9887
457	5450
13	1014
2749	1207
386	5811
5347	21061
26073	7467
1531	7484
12644	12982
7704	12523
11544	2090
14265	4830
17712	17593
12795	43517
1242	2189
18754	1118
19168	1356
17957	14143
10042	5022
4664	75
39357	9031
18561	1092
1634	1534
22555	13693
1552	20684
1940	20020
13762	418
5035	5331
33755	37551
13	389
4468	14549
12473	4723
31673	44388
2664	10183
66	1580
22362	14611
5867	4839
1936	22490
10257	31127
4041	30830
12317	30030
20608	1542
31728	4710
5962	116
1060	1047
5518	5535
28645	28638
1051	6379
2882	2364
12386	13198
6217	4548
6515	117
5985	2751
32614	30758
13964	44628
14771	45229
714	7
1898	22070
13945	13932
2224	24233
2222	8983
19	975
17385	8191
12248	14546
6331	6487
12012	33078
1331	2222
1562	271
5868	2717
6186	116
501	310
1064	13
11217	2732
2882	10238
928	7583
11618	31149
12293	37229
5657	5652
6292	1318
11480	27930
13661	414
26874	12517
24162	13909
2216	10123
18320	21728
427	13926
7984	5443
1786	5730
5376	99
5641	2404
305	12331
21489	2427
5025	32284
5739	444
12935	1383
23216	18259
5761	3998
595	6
1051	14283
6352	1786
8806	183
4483	6365
8178	1917
5681	5635
34371	16391
3784	6589
5901	7479
12	61
22681	2029
1843	2757
19168	7741
9379	5679
116	1205
6341	4367
19218	4829
44	3941
23667	49478
31018	4181
4629	7318
3336	189
2594	25646
12085	2279
27676	9749
457	4932
3379	11126
418	13750
44704	14119
7243	19443
5861	518
5976	27739
25778	24095
5672	5635
14258	5028
17034	6446
962	526
1331	5630
2608	1667
29662	27806
1786	4404
2218	21603
18291	27891
4034	14590
19696	5853
5331	14836
25930	14564
18166	40255
1552	2222
1304	3289
8894	4647
962	1331
4434	12926
6187	1542
305	12334
1936	22436
1100	16143
1542	375
15000	4300
6321	1155
4840	2244
13681	6815
2210	1511
1314	1853
67	1707
29483	5502
1508	2623
14396	13062
8308	1509
9937	6035
5268	6117
57284	53109
56476	48495
23294	2191
12936	375
4961	2555
1995	3141
20116	4830
305	431
2748	1055
2000	836
26296	19810
22842	7895
20977	48467
32772	5375
1578	6053
5243	5579
55464	43470
6001	14269
1345	19734
1047	999
22570	2262
2408	6214
914	7870
44569	13909
5836	5534
20563	1531
1512	5534
6211	116
389	5021
1552	8413
304	12293
969	2229
55840	44923
11217	31259
18194	25262
2218	13678
43175	12343
16368	2751
2672	9379
17949	13727
46192	16388
21105	5269
10293	40637
4888	2229
7509	446
112	315
5001	69
18021	18317
5106	18163
2549	8590
1677	6214
28154	19340
1237	45
3933	30654
1545	6114
5067	4300
5243	20366
6120	34258
118	1006
1038	9911
2408	730
31630	20758
5762	20107
22039	1895
5785	5226
9528	14617
818	12789
23021	2038
68	4711
914	1924
11248	11148
4386	4004
7504	12631
6139	31614
12934	375
8433	2717
32140	4982
1675	21039
12819	364
5693	19135
3392	29118
433	14015
108	5743
5758	19615
15032	34807
31076	4246
8050	1758
40424	14346
5831	2495
12835	1027
37628	7990
33089	20954
6240	3029
4096	5672
1307	12861
22556	49047
7496	2923
26569	25302
2475	463
33723	51412
31017	4181
1632	2724
189	5398
33755	9748
2216	6139
688	16377
19696	1331
3353	19604
1697	102
1307	12862
18003	18135
9220	13910
5993	518
112	1558
7155	32229
47645	19173
9228	9222
8653	22295
305	6085
2994	2146
2625	5419
75	1003
51170	27943
3193	4386
1280	75
14082	3933
17923	10167
1226	58
2923	6127
7513	1317
12525	32759
7984	6570
52432	57171
116	6503
1307	1956
4840	9901
4523	116
30658	12426
15072	618
5641	2278
27946	5038
13690	1924
13914	13957
33393	32740
9222	1791
2672	10210
12742	5630
4425	5843
25165	2391
2664	1533
5441	27662
6225	1667
22891	2916
13686	13679
44	2309
979	13
13661	7885
1280	18
11487	9951
52824	32755
8779	19348
2312	491
14538	19550
3941	349
22842	5563
4948	2262
4768	20107
69	3773
24691	3782
5868	1542
8033	17774
25349	8895
78	5142
2189	8967
19209	8725
4096	5907
9944	6410
1362	19171
4745	5014
44384	13666
40078	40079
3873	14103
4093	13751
1674	5590
1451	4310
4576	9944
1273	18
14611	1934
2216	11104
32308	31725
11905	12330
13930	13940
6379	981
20759	1567
14164	1895
24	112
1640	5028
5768	12333
1304	12931
21488	4973
13936	13945
3784	18706
352	2256
2282	7479
5768	108
2273	8983
9233	18292
2712	25658
12490	1671
2921	5430
320	10951
5501	102
11368	6298
11395	21204
11769	4543
13642	413
49	1693
18145	15019
5979	19644
24482	2903
1360	19795
491	14475
17598	902
116	1758
1947	1100
8490	18302
5648	10871
2216	5014
14939	16283
12556	5063
14101	2494
692	10078
5001	4181
7392	5613
9225	11913
9800	1100
433	14013
3209	7515
4629	1510
1005	14039
24744	5697
8768	182
5849	108
2747	19751
8433	2262
20988	16732
6361	34771
13658	13671
14820	564
21742	23503
11463	295
6232	34498
5680	33574
1626	5106
5842	1451
2321	7281
23467	31812
44985	14410
1313	491
1035	1646
217	9825
6865	3501
13729	30653
202	5919
23416	2101
10307	3924
32331	5556
10042	12935
41865	11421
22558	4695
3314	4690
4672	14119
1659	3782
824	4797
234	78
42384	14611
8297	446
189	1751
2733	2741
9172	14174
12684	14573
1280	404
4434	108
4985	16373
6001	13690
6195	4471
13920	12426
23643	10327
4320	1269
6330	34711
834	17386
4728	4639
12795	43518
5808	8212
3898	12819
16417	46209
14746	14742
14616	11123
4843	14509
2410	25283
4985	5031
9989	901
15047	8767
24745	2333
1936	5473
15001	595
1280	4832
1500	68
2849	2734
4300	518
49	962
37322	7755
730	16655
5880	6231
570	743
2257	2250
4809	19180
5946	20803
2712	5968
633	8236
12042	5740
18038	18047
44397	55718
23875	3950
3486	2262
5980	6037
5993	14013
1308	703
1786	21330
1508	1572
5632	5950
28148	5748
49	319
5761	1531
1304	4730
33073	9951
354	1501
603	12532
116	6495
18001	4357
28367	3175
38398	23079
9528	4629
12926	5863
11369	6053
7924	5733
1917	446
37973	14607
43641	12969
116	1508
2136	19642
19598	38815
2432	102
6139	24756
5508	102
7480	1100
2966	4447
730	1762
4841	1205
14400	5390
14171	17655
21206	32719
51888	29798
491	12198
5872	1154
13698	6012
13400	18000
12265	1542
5226	5219
3809	30396
18929	18326
8825	16393
1140	1253
4605	18101
730	12402
185	1693
13401	2180
7501	7487
9102	22903
3732	516
29317	3398
5466	3399
6001	11485
14406	1542
40293	17119
5761	12245
19756	17663
9379	415
7473	27698
1786	5039
5592	116
14547	20446
5488	13923
17825	3079
2278	2183
160	1143
9226	5300
1242	27
8588	19438
1898	1207
362	2767
45	183
5681	5711
1660	6148
21140	1717
17580	3029
193	4948
26296	30806
3443	12203
6217	9596
4386	44
23598	4559
6344	446
25273	6509
1033	1035
9826	8588
1160	108
2625	25754
2712	1522
5968	5679
6168	12316
112	5935
25636	31303
10120	229
5539	2140
14394	14396
19397	2191
4659	31638
15065	38649
6290	34627
13745	19340
42384	29361
6365	24222
25595	8548
21729	21741
13939	13932
44093	14294
2740	1143
5014	17422
5696	29433
31001	31004
8602	2476
14611	4548
5009	4915
525	2189
5626	5855
5028	5021
20704	48371
13945	10602
6168	1398
17883	4871
13931	13932
1587	183
13912	5025
17266	9939
33920	25849
265	678
25355	13523
6192	6837
4228	44
18650	6381
1956	108
5535	1143
1512	16363
6099	21471
20676	3750
2405	1318
1812	13580
5033	3883
7596	37053
29490	14230
5692	31276
14888	918
15067	15069
5538	4890
969	4899
8740	4247
31728	8887
5208	5590
6467	14557
1800	3989
23992	5797
14082	13939
5540	5436
1017	5754
8308	9869
962	8317
1531	5019
5979	5950
4280	14207
24314	32019
30329	4022
2408	4841
6344	4839
14013	31662
529	223
32721	5642
10	846
1777	1773
5852	2732
5442	6205
1565	8070
692	108
2410	83
8308	24335
29330	3399
49	295
4256	8500
8772	7702
33098	33059
8454	5199
22955	2007
1632	9939
13945	14604
4843	14252
14379	14388
32307	14231
12460	5724
3682	8983
31872	23355
5785	606
8895	3479
4026	8629
2717	1870
6117	11102
6850	3924
2235	116
2216	431
27139	50823
14286	463
5697	5757
47522	18877
44764	14183
1305	5988
5556	5062
5868	5590
6017	24186
4312	6286
19641	7318
4746	1183
21032	24961
49	2306
2038	23135
18801	12316
30736	20386
5667	8588
27497	24206
20577	1533
928	3784
4370	108
13909	8165
1924	415
5994	1143
18897	5268
322	2538
9197	5766
28852	6365
108	2189
5488	33042
1232	50
2144	9870
108	2356
5636	28638
1968	108
5569	5091
22441	2146
2246	2238
5968	415
6100	6103
80	5153
13939	5605
5852	2151
18194	1029
1552	3750
1552	2751
2738	17651
13044	389
1509	6029
1773	45
3873	6127
6168	115
1207	383
24680	2314
14395	30558
108	2717
2316	5636
5616	12257
3106	21047
5257	18038
7984	5901
52955	33188
4505	14950
1033	116
20401	2238
41848	31106
34423	10327
34609	11503
6361	9951
44	4045
47323	31020
185	50
4728	5652
526	1207
27852	11420
88	446
10049	16485
18021	7983
6225	30101
5058	606
1451	4830
2244	6006
305	4723
24690	2317
106	975
56444	57870
5593	10238
14626	2724
13696	14587
14820	3071
8816	185
5294	446
18208	12906
24168	5799
7482	5014
4499	5415
19629	3094
4488	44
4843	4995
2672	13693
418	6460
1562	27
1898	21238
362	12479
2594	2287
14304	589
4258	5727
13635	5532
13945	14142
6265	116
5208	20768
5649	33398
6240	4514
31016	14398
5776	10871
21456	13931
12426	13909
6513	117
14306	43923
20985	12730
4313	1668
3898	5743
906	12
265	8220
18148	1013
12097	18140
14440	21329
13058	901
14171	12931
6128	24673
1512	14013
13056	978
6258	116
9528	2451
12741	3661
25262	4486
5981	463
6240	3583
13401	29602
1530	6118
9018	1940
5434	5495
43716	30996
68	4676
414	13671
5746	1940
4034	30813
69	5022
5091	23964
977	102
2249	24025
38163	8308
5938	572
2238	24295
24000	11123
17596	9126
50	101
7318	3206
4300	10318
13923	13932
